,City,Date,PM2.5,PM10,O3,NO2,CO,SO2,AQI
13998,Gurugram,12-04-2020,32.16,68.78,67.11,16.41,0.6,14.0,107.0
13999,Gurugram,13-04-2020,53.33,121.47,53.63,17.19,0.76,13.83,114.0
14000,Gurugram,14-04-2020,51.22,131.79,47.71,19.88,0.81,13.28,122.0
14001,Gurugram,15-04-2020,59.01,185.92,45.18,18.25,0.79,13.21,138.0
14002,Gurugram,16-04-2020,62.75,154.53,55.51,17.1,0.83,13.53,157.0
14003,Gurugram,17-04-2020,28.23,79.28,73.94,12.66,0.62,12.42,120.0
14004,Gurugram,18-04-2020,26.84,87.29,71.23,12.87,0.57,12.12,107.0
14005,Gurugram,19-04-2020,30.21,70.61,62.46,15.3,0.65,12.1,109.0
14006,Gurugram,20-04-2020,48.86,93.89,37.77,19.64,0.78,12.42,99.0
14007,Gurugram,21-04-2020,33.79,72.37,66.92,14.88,0.68,10.67,105.0
14008,Gurugram,22-04-2020,49.59,102.91,62.97,18.46,0.77,11.29,120.0
14009,Gurugram,23-04-2020,51.55,105.97,55.3,18.33,0.79,10.01,113.0
14010,Gurugram,24-04-2020,56.54,100.68,63.8,15.69,0.77,9.28,124.0
14011,Gurugram,25-04-2020,26.55,63.78,73.49,12.23,0.58,8.55,121.0
14012,Gurugram,26-04-2020,49.26,119.82,62.13,13.94,0.67,8.79,113.0
14013,Gurugram,27-04-2020,25.94,46.63,67.03,10.35,0.54,7.9,103.0
14014,Gurugram,28-04-2020,34.2,58.26,74.53,11.32,0.63,7.02,118.0
14015,Gurugram,29-04-2020,58.64,111.67,66.09,13.84,0.75,7.75,126.0
14016,Gurugram,30-04-2020,62.21,122.56,70.1,12.84,0.76,7.88,141.0
14017,Gurugram,01-05-2020,62.55,134.75,79.99,12.69,0.74,7.45,155.0
14018,Gurugram,02-05-2020,41.11,104.29,91.17,10.69,0.7,5.59,152.0
14019,Gurugram,03-05-2020,39.62,86.75,72.95,10.84,0.73,6.11,126.0
14020,Gurugram,04-05-2020,23.7,45.29,64.94,11.12,0.55,7.71,94.0
14021,Gurugram,05-05-2020,55.54,94.42,67.79,13.71,0.81,7.78,130.0
14022,Gurugram,06-05-2020,48.01,138.24,74.54,14.5,0.72,7.33,143.0
14023,Gurugram,07-05-2020,40.41,89.12,83.29,13.66,0.61,6.38,138.0
14024,Gurugram,08-05-2020,56.55,102.78,92.2,14.09,0.72,7.37,144.0
14025,Gurugram,09-05-2020,63.16,120.48,100.91,13.16,0.77,7.94,166.0
14026,Gurugram,10-05-2020,51.33,112.01,83.27,11.14,0.77,7.18,154.0
14027,Gurugram,11-05-2020,43.34,92.6,70.79,12.79,0.53,8.76,113.0
14028,Gurugram,12-05-2020,46.22,92.82,78.92,13.56,0.68,7.47,133.0
14029,Gurugram,13-05-2020,63.71,140.61,73.47,16.23,0.81,13.26,133.0
14030,Gurugram,14-05-2020,51.25,128.05,67.65,27.73,0.94,9.38,147.0
14031,Gurugram,15-05-2020,44.84,89.14,77.07,36.56,0.76,9.6,155.0
14032,Gurugram,16-05-2020,69.14,111.56,89.44,44.32,0.85,11.87,208.0
14033,Gurugram,17-05-2020,70.96,149.96,63.65,37.52,1.01,12.0,184.0
14034,Gurugram,18-05-2020,59.29,115.94,61.06,34.85,0.91,8.51,160.0
14035,Gurugram,19-05-2020,74.62,146.61,61.72,35.58,0.99,9.11,160.0
14036,Gurugram,20-05-2020,67.08,124.58,71.92,27.33,0.89,10.08,167.0
14037,Gurugram,21-05-2020,51.41,130.77,71.0,24.81,0.92,10.07,141.0
14038,Gurugram,22-05-2020,62.53,153.39,53.74,24.42,1.06,9.26,152.0
14039,Gurugram,23-05-2020,65.12,187.33,51.48,19.3,1.02,8.96,146.0
14040,Gurugram,24-05-2020,56.3,154.36,55.27,21.9,0.91,7.56,150.0
14041,Gurugram,25-05-2020,60.53,148.39,55.55,18.16,0.93,8.68,139.0
14042,Gurugram,26-05-2020,56.62,184.71,34.74,22.71,0.91,6.96,140.0
14043,Gurugram,27-05-2020,68.78,205.39,69.11,25.72,0.91,7.33,162.0
14044,Gurugram,28-05-2020,75.32,257.56,73.51,16.27,0.88,3.91,202.0
14045,Gurugram,29-05-2020,32.39,69.05,70.04,15.43,0.67,16.6,166.0
14046,Gurugram,30-05-2020,26.35,56.28,62.58,13.94,0.7,8.94,86.0
14047,Gurugram,31-05-2020,27.67,63.92,64.29,16.09,0.79,9.79,105.0
14048,Gurugram,01-06-2020,36.12,87.51,72.06,20.5,0.85,5.42,133.0
14049,Gurugram,02-06-2020,46.04,141.66,64.49,14.95,0.77,5.2,156.0
14050,Gurugram,03-06-2020,46.92,117.56,64.22,14.13,0.78,5.85,135.0
14051,Gurugram,04-06-2020,58.03,143.56,52.81,17.88,0.87,5.78,130.0
14052,Gurugram,05-06-2020,39.79,75.0,57.47,15.71,0.82,5.91,121.0
14053,Gurugram,06-06-2020,43.29,91.47,64.64,13.55,0.77,5.69,110.0
14054,Gurugram,07-06-2020,48.67,92.32,64.41,14.17,0.87,7.4,122.0
14055,Gurugram,08-06-2020,47.11,91.34,64.5,15.24,1.0,7.28,133.0
14056,Gurugram,09-06-2020,65.0,141.77,74.49,18.55,0.92,7.99,141.0
14057,Gurugram,10-06-2020,50.5,123.83,65.41,19.0,0.81,7.07,135.0
14058,Gurugram,11-06-2020,46.61,110.92,67.71,15.17,0.72,4.22,122.0
14059,Gurugram,12-06-2020,72.62,157.12,93.6,24.0,0.77,6.6,147.0
14060,Gurugram,13-06-2020,61.48,138.26,91.81,13.94,0.64,7.16,158.0
14061,Gurugram,14-06-2020,73.88,166.94,93.14,10.48,0.68,6.57,157.0
14062,Gurugram,15-06-2020,54.15,117.53,94.84,12.44,0.58,5.43,155.0
14063,Gurugram,16-06-2020,49.75,108.22,81.32,13.67,0.55,6.29,128.0
14064,Gurugram,17-06-2020,45.21,92.67,79.58,11.29,0.53,6.87,128.0
14065,Gurugram,18-06-2020,46.26,119.83,69.32,8.86,0.55,5.81,122.0
14066,Gurugram,19-06-2020,65.61,244.35,62.43,9.0,0.7,4.15,148.0
14067,Gurugram,20-06-2020,49.08,156.48,55.44,8.09,0.53,5.38,172.0
14068,Gurugram,21-06-2020,49.1,103.78,66.63,8.75,0.49,5.41,132.0
14069,Gurugram,22-06-2020,48.62,97.08,79.1,8.8,0.65,5.13,134.0
14070,Gurugram,23-06-2020,39.63,74.69,54.24,8.95,0.69,4.28,108.0
14071,Gurugram,24-06-2020,43.35,75.89,49.35,7.9,0.63,4.03,86.0
14072,Gurugram,25-06-2020,42.64,111.09,45.86,8.14,0.75,4.06,102.0
14073,Gurugram,26-06-2020,56.56,141.92,32.75,10.07,0.9,6.42,122.0
14074,Gurugram,27-06-2020,47.82,158.08,19.54,8.05,0.66,9.18,121.0
14075,Gurugram,28-06-2020,64.72,261.05,17.28,9.65,0.67,7.82,153.0
14076,Gurugram,29-06-2020,46.89,154.0,36.5,8.97,0.57,7.86,140.0
14077,Gurugram,30-06-2020,47.27,114.29,58.07,10.38,0.78,7.36,131.0
14078,Gurugram,01-07-2020,61.64,174.08,44.14,10.58,1.11,7.57,157.0
14079,Guwahati,16-02-2019,124.77,187.08,34.49143047551845,28.560659061126955,2.2485982090856145,14.53197725590996,166.4635814889336
14080,Guwahati,17-02-2019,50.82,118.01,17.67,9.3,0.48,14.03,92.0
14081,Guwahati,18-02-2019,58.31,85.39,33.85,10.82,0.47,14.47,122.0
14082,Guwahati,19-02-2019,59.88,78.04,41.23,9.65,0.51,16.42,80.0
14083,Guwahati,20-02-2019,55.61,92.36,44.89,11.71,0.49,27.07,105.0
14084,Guwahati,21-02-2019,83.66,134.1,43.69,13.63,1.09,25.9,105.0
14085,Guwahati,22-02-2019,141.8,243.91,32.2,21.87,1.52,23.99,293.0
14086,Guwahati,23-02-2019,133.26,219.95,36.21,19.93,1.13,25.62,321.0
14087,Guwahati,24-02-2019,69.9,114.89,21.58,10.49,0.54,18.96,206.0
14088,Guwahati,25-02-2019,129.88,234.82,20.15,24.76,1.8,19.02,166.4635814889336
14089,Guwahati,26-02-2019,94.29,173.04,16.98,17.65,1.11,16.71,285.0
14090,Guwahati,27-02-2019,60.89,98.85,30.81,13.79,0.64,17.6,152.0
14091,Guwahati,28-02-2019,62.0,76.05,19.09,11.73,0.67,15.72,93.0
14092,Guwahati,01-03-2019,69.01,104.75,18.39,11.5,0.85,16.11,113.0
14093,Guwahati,02-03-2019,89.55,152.36,36.19,18.77,1.06,22.36,183.0
14094,Guwahati,03-03-2019,106.89,199.74,29.67,18.6,1.26,21.78,226.0
14095,Guwahati,04-03-2019,97.6,185.68,30.05,15.4,0.92,16.91,277.0
14096,Guwahati,05-03-2019,68.21,119.93,47.8,9.74,0.62,20.25,126.0
14097,Guwahati,06-03-2019,63.29,90.92,43.86,10.2,0.54,19.66,148.0
14098,Guwahati,07-03-2019,74.81,112.75,25.03,15.01,0.85,16.5,102.0
14099,Guwahati,08-03-2019,104.14,177.76,24.21,21.06,1.19,19.3,236.0
14100,Guwahati,09-03-2019,116.75,206.29,18.93,21.55,1.19,18.87,265.0
14101,Guwahati,10-03-2019,124.9,237.1,46.36,19.23,1.09,24.61,303.0
14102,Guwahati,11-03-2019,124.94,213.84,37.83,17.73,1.31,23.78,267.0
14103,Guwahati,12-03-2019,123.34,206.87,48.98,16.95,0.99,23.95,316.0
14104,Guwahati,13-03-2019,100.41,187.83,47.36,21.98,1.03,21.27,212.0
14105,Guwahati,14-03-2019,138.45,258.63,41.21,30.42,1.29,23.2,303.0
14106,Guwahati,15-03-2019,138.03,280.4,31.23,24.74,1.23,20.42,321.0
14107,Guwahati,16-03-2019,131.69,322.56,17.1,23.71,1.03,17.5,312.0
14108,Guwahati,17-03-2019,105.33,191.58,34.22,24.87,1.12,21.56,231.0
14109,Guwahati,18-03-2019,153.22,269.54,28.29,31.59,1.61,27.63,308.0
14110,Guwahati,19-03-2019,91.58,145.24,46.73,16.31,0.9,21.79,303.0
14111,Guwahati,20-03-2019,66.5,100.2,42.59,15.9,0.82,20.72,118.0
14112,Guwahati,21-03-2019,73.33,200.77,59.44,12.45,0.59,22.51,148.0
14113,Guwahati,22-03-2019,53.17,244.18,65.28,8.41,0.4,24.26,198.0
14114,Guwahati,23-03-2019,67.46,139.67,43.92,12.05,0.72,24.23,150.0
14115,Guwahati,24-03-2019,70.83,143.99,49.96,14.69,0.86,26.9,123.0
14116,Guwahati,25-03-2019,118.05,236.55,47.1,26.61,1.21,25.51,268.0
14117,Guwahati,26-03-2019,119.32,225.03,34.24,24.83,1.12,24.25,306.0
14118,Guwahati,27-03-2019,62.29,87.81,30.71,10.6,0.67,17.84,156.0
14119,Guwahati,28-03-2019,79.69,138.38,41.97,18.47,0.93,21.41,109.0
14120,Guwahati,29-03-2019,114.47,203.18,34.37,29.01,1.26,23.39,258.0
14121,Guwahati,30-03-2019,140.62,225.28,26.71,23.92,1.26,34.54,300.0
14122,Guwahati,31-03-2019,48.63,64.89,45.26,11.86,0.5,19.19,236.0
14123,Guwahati,01-04-2019,35.72,50.06,43.8,11.66,0.76,18.67,74.0
14124,Guwahati,02-04-2019,58.96,91.04,36.43,14.85,0.76,22.37,109.0
14125,Guwahati,03-04-2019,23.13,153.45,63.06,13.17,0.43,26.11,99.0
14126,Guwahati,04-04-2019,29.99,62.01,55.27,11.69,0.37,32.4,120.0
14127,Guwahati,05-04-2019,25.78,36.21,45.95,12.24,0.46,18.57,61.0
14128,Guwahati,06-04-2019,56.1,82.28,32.52,15.92,0.74,19.42,74.0
14129,Guwahati,07-04-2019,43.93,69.9,36.2,13.05,0.64,22.18,103.0
14130,Guwahati,08-04-2019,28.95,40.1,38.96,11.5,0.48,17.93,59.0
14131,Guwahati,09-04-2019,30.06,40.09,30.94,14.44,0.56,16.14,53.0
14132,Guwahati,10-04-2019,37.76,67.42,43.24,14.69,0.75,17.21,74.0
14133,Guwahati,11-04-2019,66.63,135.87,36.44,18.87,1.03,21.65,114.0
14134,Guwahati,12-04-2019,79.26,153.64,40.9,25.1,0.95,20.12,161.0
14135,Guwahati,13-04-2019,85.8,141.6,41.0,25.11,0.88,19.03,179.0
14136,Guwahati,14-04-2019,51.4,76.17,41.84,19.16,0.59,18.75,140.0
14137,Guwahati,15-04-2019,47.34,61.7,33.38,16.23,0.66,17.31,67.0
14138,Guwahati,16-04-2019,42.85,56.26,44.77,16.64,0.55,16.33,90.0
14139,Guwahati,17-04-2019,87.16,110.57,39.13,18.99,0.84,17.26,92.0
14140,Guwahati,18-04-2019,58.84,108.28,23.46,13.0,0.78,16.8,181.0
14141,Guwahati,19-04-2019,58.98,108.56,36.7,16.64,0.8,17.35,107.0
14142,Guwahati,20-04-2019,52.39,99.12,52.49,12.81,0.52,17.64,107.0
14143,Guwahati,21-04-2019,36.8,55.86,54.43,12.7,0.54,20.37,86.0
14144,Guwahati,22-04-2019,42.87,61.08,54.18,15.48,0.59,21.73,84.0
14145,Guwahati,23-04-2019,56.03,88.14,46.95,22.46,0.8,17.64,95.0
14146,Guwahati,24-04-2019,76.74,133.16,19.6,31.12,1.0,18.26,115.0
14147,Guwahati,25-04-2019,96.66,168.91,21.58,31.38,1.15,17.29,202.0
14148,Guwahati,26-04-2019,88.27,149.31,26.83,35.39,0.92,16.88,218.0
14149,Guwahati,27-04-2019,57.55,87.53,47.07,17.36,0.58,16.95,137.0
14150,Guwahati,28-04-2019,32.5,39.5,39.65,10.65,0.47,18.21,71.0
14151,Guwahati,29-04-2019,24.68,36.05,40.92,11.02,0.42,18.79,53.0
14152,Guwahati,30-04-2019,13.68,21.96,45.86,8.73,0.36,23.19,53.0
14153,Guwahati,01-05-2019,9.62,14.5,44.3,7.25,0.35,22.41,54.0
14154,Guwahati,02-05-2019,28.45,46.41,40.96,14.02,0.58,22.91,67.0
14155,Guwahati,03-05-2019,21.9,37.94,38.57,7.0,0.28,28.51,79.0
14156,Guwahati,04-05-2019,916.67,1000.0,51.3,13.57,0.23,48.03,166.4635814889336
14157,Guwahati,05-05-2019,59.86,91.04,21.49,15.11,0.9,31.51,166.4635814889336
14158,Guwahati,06-05-2019,51.38,87.31,24.48,17.0,0.81,23.26,80.0
14159,Guwahati,07-05-2019,40.8,77.72,55.57,15.16,0.56,25.18,110.0
14160,Guwahati,08-05-2019,25.83,56.37,62.95,9.28,0.36,19.51,76.0
14161,Guwahati,09-05-2019,27.82,44.86,67.62,8.06,0.38,19.39,77.0
14162,Guwahati,10-05-2019,20.83,44.79,66.8,8.33,0.39,19.61,79.0
14163,Guwahati,11-05-2019,23.05,38.97,55.16,9.44,0.43,19.7,73.0
14164,Guwahati,12-05-2019,33.35,57.32,35.5,10.32,0.57,19.81,62.0
14165,Guwahati,13-05-2019,65.01,85.31,47.25,13.27,0.49,19.73,99.0
14166,Guwahati,14-05-2019,28.15,43.75,62.12,11.58,0.44,19.46,122.0
14167,Guwahati,15-05-2019,19.79,31.95,66.56,12.33,0.45,18.08,86.0
14168,Guwahati,16-05-2019,24.78,42.72,51.65,11.17,0.47,17.77,68.0
14169,Guwahati,17-05-2019,22.83,34.43,52.04,14.25,0.51,17.12,73.0
14170,Guwahati,18-05-2019,21.29,33.06,56.76,9.06,0.42,16.41,70.0
14171,Guwahati,19-05-2019,43.79,68.51,35.22,12.25,0.78,16.44,62.0
14172,Guwahati,20-05-2019,37.7,67.11,53.11,15.82,0.61,16.15,93.0
14173,Guwahati,21-05-2019,31.53,52.71,46.88,13.08,0.54,15.87,68.0
14174,Guwahati,22-05-2019,26.94,43.89,45.87,10.37,0.44,15.73,63.0
14175,Guwahati,23-05-2019,13.59,22.87,51.75,10.73,0.4,15.89,73.0
14176,Guwahati,24-05-2019,11.79,60.02,62.69,9.53,0.36,15.81,71.0
14177,Guwahati,25-05-2019,18.92,626.63,39.05,12.52,0.55,15.47,210.0
14178,Guwahati,26-05-2019,34.57,492.89,29.29,17.89,0.79,15.69,838.0
14179,Guwahati,27-05-2019,27.48,47.82,47.42,17.05,0.66,15.93,149.0
14180,Guwahati,28-05-2019,21.41,37.36,43.42,12.81,0.5,16.01,61.0
14181,Guwahati,29-05-2019,43.72,81.41,35.31,18.48,0.79,16.31,72.0
14182,Guwahati,30-05-2019,41.37,83.59,51.37,21.24,0.75,16.45,102.0
14183,Guwahati,31-05-2019,26.04,44.89,54.01,18.76,0.54,16.06,79.0
14184,Guwahati,01-06-2019,41.11,75.12,37.43,21.67,0.81,16.49,75.0
14185,Guwahati,02-06-2019,60.98,110.62,27.05,21.15,0.89,16.61,106.0
14186,Guwahati,03-06-2019,25.38,42.39,45.13,11.09,0.46,16.25,72.0
14187,Guwahati,04-06-2019,12.52,21.47,42.61,11.44,0.37,16.17,54.0
14188,Guwahati,05-06-2019,17.31,34.47,35.34,9.15,0.45,16.17,48.0
14189,Guwahati,06-06-2019,30.62,86.21,26.23,13.14,0.48,16.34,55.0
14190,Guwahati,07-06-2019,27.55,59.02,33.25,12.89,0.6,16.5,78.0
14191,Guwahati,08-06-2019,12.76,21.4,28.39,6.72,0.4,16.83,48.0
14192,Guwahati,09-06-2019,19.87,31.33,25.78,8.81,0.4,16.85,33.0
14193,Guwahati,10-06-2019,20.31,38.23,17.28,10.66,0.5,14.04,40.0
14194,Guwahati,11-06-2019,25.53,41.4,3.18,13.11,0.53,10.42,41.0
14195,Guwahati,12-06-2019,36.68,72.67,3.23,18.64,0.68,10.68,60.0
14196,Guwahati,13-06-2019,47.66,87.66,2.93,16.46,0.58,10.53,99.0
14197,Guwahati,14-06-2019,17.68,31.6,1.8,13.25,0.44,10.44,45.0
14198,Guwahati,15-06-2019,24.04,40.88,3.32,9.73,0.54,10.49,38.0
14199,Guwahati,16-06-2019,25.93,43.13,3.79,11.79,0.52,10.56,44.0
14200,Guwahati,17-06-2019,34.51,49.9,3.63,13.27,0.53,10.55,49.0
14201,Guwahati,18-06-2019,33.51,55.87,3.15,15.51,0.61,10.6,54.0
14202,Guwahati,19-06-2019,55.23,102.95,2.58,22.06,0.74,10.57,89.0
14203,Guwahati,20-06-2019,40.38,77.63,1.79,16.77,0.7,10.55,93.0
14204,Guwahati,21-06-2019,33.32,63.97,1.29,15.6,0.77,10.57,76.0
14205,Guwahati,22-06-2019,27.98,50.76,2.04,11.32,0.61,10.56,54.0
14206,Guwahati,23-06-2019,19.01,35.11,4.39,6.61,0.35,10.64,44.0
14207,Guwahati,24-06-2019,23.66,43.56,5.01,9.02,0.38,11.33,40.0
14208,Guwahati,25-06-2019,30.18,57.35,3.19,14.71,0.48,11.6,58.0
14209,Guwahati,26-06-2019,18.59,29.17,2.94,10.41,0.44,10.59,41.0
14210,Guwahati,27-06-2019,18.79,25.88,2.2,8.46,0.46,10.63,31.0
14211,Guwahati,28-06-2019,29.61,43.21,2.04,14.92,0.58,10.65,40.0
14212,Guwahati,29-06-2019,22.27,34.39,1.98,12.56,0.51,10.73,47.0
14213,Guwahati,30-06-2019,32.27,60.43,2.31,14.26,0.66,10.79,55.0
14214,Guwahati,01-07-2019,33.01,62.82,2.14,16.5,0.63,10.86,71.0
14215,Guwahati,02-07-2019,13.73,27.33,1.97,9.45,0.38,10.65,39.0
14216,Guwahati,03-07-2019,12.9,25.28,1.5,9.95,0.34,10.78,25.0
14217,Guwahati,04-07-2019,15.47,32.63,4.22,9.96,0.42,10.7,33.0
14218,Guwahati,05-07-2019,21.1,43.36,13.59,12.65,0.51,10.59,46.0
14219,Guwahati,06-07-2019,7.74,75.98,21.24,10.04,0.3,10.37,46.0
14220,Guwahati,07-07-2019,5.39,10.53,21.89,6.5,0.25,10.25,53.0
14221,Guwahati,08-07-2019,10.63,76.75,20.61,6.73,0.27,10.27,42.0
14222,Guwahati,09-07-2019,169.55,491.54,22.13,9.5,0.39,9.32,166.4635814889336
14223,Guwahati,10-07-2019,85.38,94.28,11.77,12.82,0.72,9.9,166.4635814889336
14224,Guwahati,11-07-2019,25.18,34.16,17.9,9.97,0.52,10.41,64.0
14225,Guwahati,12-07-2019,23.66,34.66,13.14,10.55,0.55,10.5,36.0
14226,Guwahati,13-07-2019,24.52,43.9,9.18,11.17,0.55,10.47,47.0
14227,Guwahati,14-07-2019,21.91,37.61,8.3,10.66,0.45,10.65,57.0
14228,Guwahati,15-07-2019,21.76,69.57,7.88,9.4,0.48,10.67,38.0
14229,Guwahati,16-07-2019,80.31,149.69,4.6,10.85,0.61,10.63,118.0
14230,Guwahati,17-07-2019,68.31,135.68,12.82,11.46,0.55,10.8,161.0
14231,Guwahati,18-07-2019,41.72,73.42,11.78,9.98,0.54,10.84,91.0
14232,Guwahati,19-07-2019,43.43,70.87,5.55,11.38,0.59,11.14,88.0
14233,Guwahati,20-07-2019,26.73,167.95,1.63,10.39,0.45,10.92,103.0
14234,Guwahati,21-07-2019,22.94,39.38,1.47,6.25,0.33,10.96,96.0
14235,Guwahati,22-07-2019,59.28,79.72,9.75,8.78,0.41,10.91,66.0
14236,Guwahati,23-07-2019,17.81,118.36,19.91,7.42,0.38,10.86,101.0
14237,Guwahati,24-07-2019,19.41,76.32,16.99,9.77,0.37,10.91,98.0
14238,Guwahati,25-07-2019,27.99,50.9,18.3,11.31,0.57,10.49,74.0
14239,Guwahati,26-07-2019,59.27,79.88,20.01,8.75,0.35,11.02,62.0
14240,Guwahati,27-07-2019,11.93,26.31,18.86,7.69,0.34,11.29,68.0
14241,Guwahati,28-07-2019,24.95,49.12,16.85,9.47,0.58,11.28,54.0
14242,Guwahati,29-07-2019,89.85,220.16,17.6,10.86,0.43,10.86,91.0
14243,Guwahati,30-07-2019,68.67,153.57,14.86,10.76,0.47,11.18,182.0
14244,Guwahati,31-07-2019,54.9,150.89,18.1,8.22,0.37,11.03,150.0
14245,Guwahati,01-08-2019,40.56,52.31,17.88,9.14,0.31,11.18,104.0
14246,Guwahati,02-08-2019,76.43,157.77,17.4,8.03,0.43,11.14,92.0
14247,Guwahati,03-08-2019,59.08,117.59,16.38,9.33,0.44,11.17,164.0
14248,Guwahati,04-08-2019,18.86,40.47,17.67,10.96,0.49,11.36,87.0
14249,Guwahati,05-08-2019,79.19,194.51,18.4,10.05,0.44,11.09,40.0
14250,Guwahati,06-08-2019,21.24,91.02,20.37,10.15,0.59,11.29,104.0
14251,Guwahati,07-08-2019,11.86,34.75,15.62,9.62,0.39,11.51,74.0
14252,Guwahati,08-08-2019,12.02,66.2,15.61,9.24,0.35,11.41,47.0
14253,Guwahati,09-08-2019,49.04,427.84,15.7,8.59,0.36,11.27,246.0
14254,Guwahati,10-08-2019,16.54,190.86,16.02,6.67,0.39,11.41,266.0
14255,Guwahati,11-08-2019,26.59,164.97,16.4,10.37,0.42,11.62,102.0
14256,Guwahati,12-08-2019,24.16,847.41,15.89,10.25,0.49,11.32,488.0
14257,Guwahati,13-08-2019,14.9,554.83,15.63,9.4,0.39,11.22,956.0
14258,Guwahati,14-08-2019,15.95,27.49,15.71,7.78,0.34,11.42,141.0
14259,Guwahati,15-08-2019,19.03,35.6,15.83,6.07,0.37,11.9,36.0
14260,Guwahati,16-08-2019,22.78,67.25,15.86,13.33,0.51,11.79,43.0
14261,Guwahati,17-08-2019,30.14,54.16,16.35,10.57,0.56,11.81,69.0
14262,Guwahati,18-08-2019,23.21,43.52,15.89,6.35,0.44,11.73,49.0
14263,Guwahati,19-08-2019,19.03,38.04,15.98,8.63,0.36,11.74,38.0
14264,Guwahati,20-08-2019,25.11,47.12,16.4,7.61,0.44,11.85,48.0
14265,Guwahati,21-08-2019,26.75,49.44,16.34,8.73,0.4,11.87,41.0
14266,Guwahati,22-08-2019,33.4,68.83,16.11,14.94,0.56,12.03,68.0
14267,Guwahati,23-08-2019,23.87,44.49,16.32,8.98,0.43,12.01,54.0
14268,Guwahati,24-08-2019,8.55,19.11,16.25,6.88,0.34,12.06,30.0
14269,Guwahati,25-08-2019,11.11,21.98,16.5,5.98,0.34,11.95,26.0
14270,Guwahati,26-08-2019,21.45,36.86,19.68,11.68,0.44,12.24,32.0
14271,Guwahati,27-08-2019,23.45,46.99,37.54,12.59,0.58,12.12,52.0
14272,Guwahati,28-08-2019,26.74,42.76,20.58,12.48,0.59,11.83,48.0
14273,Guwahati,29-08-2019,20.83,35.25,12.59,9.24,0.52,11.79,41.0
14274,Guwahati,30-08-2019,21.66,37.24,19.92,11.55,0.57,11.96,52.0
14275,Guwahati,31-08-2019,14.39,33.16,71.45,9.13,0.53,12.11,113.0
14276,Guwahati,01-09-2019,25.64,56.42,25.48,11.26,0.68,12.17,58.0
14277,Guwahati,02-09-2019,30.97,66.26,7.07,16.77,0.7,12.03,62.0
14278,Guwahati,03-09-2019,14.23,33.81,8.86,9.12,0.58,12.13,54.0
14279,Guwahati,04-09-2019,17.61,32.1,9.97,10.16,0.56,12.18,35.0
14280,Guwahati,05-09-2019,13.85,29.83,11.06,9.13,0.59,12.51,46.0
14281,Guwahati,06-09-2019,12.24,26.77,12.73,6.3,0.43,12.21,34.0
14282,Guwahati,07-09-2019,24.75,47.56,14.7,9.07,0.48,12.0,34.0
14283,Guwahati,08-09-2019,25.82,48.97,15.1,8.46,0.52,12.05,53.0
14284,Guwahati,09-09-2019,23.45,44.1,15.53,8.83,0.56,12.1,46.0
14285,Guwahati,10-09-2019,22.01,45.15,16.13,11.61,0.57,12.4,51.0
14286,Guwahati,11-09-2019,34.11,59.01,16.46,10.78,0.56,12.44,55.0
14287,Guwahati,12-09-2019,24.0,62.32,16.05,8.51,0.52,12.72,58.0
14288,Guwahati,13-09-2019,17.8,28.7,16.14,7.01,0.46,12.85,43.0
14289,Guwahati,14-09-2019,23.58,44.23,16.45,8.08,0.5,12.66,41.0
14290,Guwahati,15-09-2019,19.88,42.48,17.39,5.59,0.49,12.72,48.0
14291,Guwahati,16-09-2019,22.61,42.44,17.21,7.02,0.43,12.55,40.0
14292,Guwahati,17-09-2019,25.35,48.51,16.84,10.34,0.59,12.42,46.0
14293,Guwahati,18-09-2019,23.6,41.41,17.36,6.41,0.73,12.88,62.0
14294,Guwahati,19-09-2019,32.73,66.47,17.26,14.64,0.55,13.89,44.0
14295,Guwahati,20-09-2019,37.23,75.6,17.87,14.84,0.7,13.99,80.0
14296,Guwahati,21-09-2019,31.67,63.53,17.49,12.68,0.52,13.49,68.0
14297,Guwahati,22-09-2019,33.58,60.78,17.18,12.31,0.52,15.6,65.0
14298,Guwahati,23-09-2019,11.65,21.62,17.16,5.22,0.36,13.36,35.0
14299,Guwahati,24-09-2019,11.83,18.96,17.1,7.54,0.44,13.18,26.0
14300,Guwahati,25-09-2019,12.59,21.57,17.38,5.97,0.48,13.16,26.0
14301,Guwahati,26-09-2019,27.75,49.24,17.37,6.98,0.77,13.67,58.0
14302,Guwahati,27-09-2019,21.98,43.0,17.26,9.97,0.6,13.7,47.0
14303,Guwahati,28-09-2019,23.77,49.25,17.43,9.2,0.64,13.99,52.0
14304,Guwahati,29-09-2019,22.12,38.18,17.39,9.48,0.54,13.7,39.0
14305,Guwahati,30-09-2019,20.06,32.53,17.28,7.97,0.57,13.83,41.0
14306,Guwahati,01-10-2019,11.78,22.1,17.38,7.16,0.55,13.73,37.0
14307,Guwahati,02-10-2019,19.97,41.61,17.54,6.86,0.48,13.63,30.0
14308,Guwahati,03-10-2019,29.56,60.78,17.8,8.38,0.78,14.54,66.0
14309,Guwahati,04-10-2019,30.94,64.05,18.22,11.52,0.66,14.49,60.0
14310,Guwahati,05-10-2019,39.61,72.7,18.51,13.23,0.65,14.85,70.0
14311,Guwahati,06-10-2019,57.59,97.74,18.28,12.49,0.88,18.9,83.0
14312,Guwahati,07-10-2019,30.21,53.93,17.91,11.94,0.68,14.83,82.0
14313,Guwahati,08-10-2019,12.8,26.86,17.86,7.53,0.45,14.17,38.0
